,datetime,latitude,longitude,temperature
509848,2021-03-14 15:56:00,38.504,-77.305,17.8
520774,2021-03-14 15:56:00,38.721,-77.515,15.6
105403,2021-03-14 16:15:00,38.527,-77.859,16.5
488323,2021-03-14 16:15:00,38.267,-77.449,16.1
1344503,2021-03-14 16:15:00,38.01,-77.97,15.1
937479,2021-03-14 16:15:00,38.586,-77.711,16.5
650605,2021-03-14 16:15:00,38.398,-77.456,16.4
973975,2021-03-14 16:35:00,38.398,-77.456,17.6
108692,2021-03-14 16:35:00,38.527,-77.859,16.9
119732,2021-03-14 16:35:00,38.01,-77.97,15.0
1290283,2021-03-14 16:35:00,38.586,-77.711,17.3
556439,2021-03-14 16:35:00,38.267,-77.449,16.5
840171,2021-03-14 16:52:00,38.935,-77.447,16.1
638116,2021-03-14 16:52:00,38.847,-77.035,17.2
556588,2021-03-14 16:55:00,38.267,-77.449,16.1
93284,2021-03-14 16:55:00,38.398,-77.456,17.3
438957,2021-03-14 16:55:00,38.527,-77.859,17.2
963585,2021-03-14 16:55:00,38.586,-77.711,17.5
926112,2021-03-14 16:55:00,38.01,-77.97,16.0
507853,2021-03-14 16:56:00,38.504,-77.305,18.3
776329,2021-03-14 16:56:00,38.721,-77.515,17.2
829999,2021-03-14 16:56:00,38.717,-77.183,16.7
93631,2021-03-14 17:15:00,38.398,-77.456,18.1
116374,2021-03-14 17:15:00,38.267,-77.449,16.9
819607,2021-03-14 17:15:00,38.527,-77.859,17.6
563988,2021-03-14 17:15:00,38.01,-77.97,16.9
1190517,2021-03-14 17:15:00,38.586,-77.711,17.9
489998,2021-03-14 17:35:00,38.527,-77.859,17.5
92263,2021-03-14 17:35:00,38.586,-77.711,18.3
493190,2021-03-14 17:35:00,38.01,-77.97,16.9
652747,2021-03-14 17:35:00,38.398,-77.456,18.0
916340,2021-03-14 17:35:00,38.267,-77.449,17.6
190947,2021-03-14 17:52:00,38.935,-77.447,16.1
188940,2021-03-14 17:52:00,38.847,-77.035,17.8
715312,2021-03-14 17:55:00,38.01,-77.97,17.0
89882,2021-03-14 17:55:00,38.586,-77.711,19.0
920618,2021-03-14 17:55:00,38.267,-77.449,18.1
510664,2021-03-14 17:55:00,38.527,-77.859,18.1
198131,2021-03-14 17:56:00,38.717,-77.183,17.7
287964,2021-03-14 17:56:00,38.721,-77.515,18.9
224017,2021-03-14 17:56:00,38.504,-77.305,18.9
1351284,2021-03-14 18:00:00,38.85,-77.033,17.8
841381,2021-03-14 18:00:00,38.95,-77.45,16.1
89497,2021-03-14 18:15:00,38.586,-77.711,19.1
711353,2021-03-14 18:15:00,38.01,-77.97,16.7
119370,2021-03-14 18:15:00,38.267,-77.449,17.2
108493,2021-03-14 18:15:00,38.527,-77.859,18.7
971492,2021-03-14 18:15:00,38.398,-77.456,19.3
116914,2021-03-14 18:35:00,38.267,-77.449,17.7
124613,2021-03-14 18:35:00,38.01,-77.97,16.6
935288,2021-03-14 18:35:00,38.586,-77.711,19.2
509406,2021-03-14 18:35:00,38.527,-77.859,19.0
1085587,2021-03-14 18:35:00,38.398,-77.456,18.8
639220,2021-03-14 18:52:00,38.847,-77.035,18.3
840726,2021-03-14 18:52:00,38.935,-77.447,17.2
451317,2021-03-14 18:55:00,38.527,-77.859,19.0
97513,2021-03-14 18:55:00,38.398,-77.456,18.8
936114,2021-03-14 18:55:00,38.586,-77.711,19.4
488893,2021-03-14 18:55:00,38.267,-77.449,18.6
225566,2021-03-14 18:56:00,38.504,-77.305,20.0
775051,2021-03-14 18:56:00,38.721,-77.515,18.3
670049,2021-03-14 18:56:00,38.717,-77.183,18.3
963868,2021-03-14 19:15:00,38.586,-77.711,19.5
817374,2021-03-14 19:15:00,38.527,-77.859,18.6
1325871,2021-03-14 19:15:00,38.398,-77.456,19.6
714648,2021-03-14 19:15:00,38.01,-77.97,17.7
708552,2021-03-14 19:15:00,38.267,-77.449,19.1
94376,2021-03-14 19:35:00,38.398,-77.456,19.6
124014,2021-03-14 19:35:00,38.01,-77.97,17.8
1192345,2021-03-14 19:35:00,38.586,-77.711,19.2
117074,2021-03-14 19:35:00,38.267,-77.449,19.5
109360,2021-03-14 19:35:00,38.527,-77.859,19.4
190706,2021-03-14 19:52:00,38.847,-77.035,18.3
191737,2021-03-14 19:52:00,38.935,-77.447,17.8
558740,2021-03-14 19:55:00,38.267,-77.449,19.5
93247,2021-03-14 19:55:00,38.586,-77.711,19.5
975865,2021-03-14 19:55:00,38.398,-77.456,19.3
109063,2021-03-14 19:55:00,38.527,-77.859,19.4
120741,2021-03-14 19:55:00,38.01,-77.97,18.2
521383,2021-03-14 19:56:00,38.721,-77.515,19.4
223711,2021-03-14 19:56:00,38.504,-77.305,20.0
200139,2021-03-14 19:56:00,38.717,-77.183,18.6
89979,2021-03-14 20:15:00,38.586,-77.711,19.6
121187,2021-03-14 20:15:00,38.01,-77.97,17.9
455905,2021-03-14 20:15:00,38.527,-77.859,19.2
1313549,2021-03-14 20:15:00,38.267,-77.449,19.3
95666,2021-03-14 20:15:00,38.398,-77.456,19.3
1331364,2021-03-14 20:35:00,38.267,-77.449,19.7
646757,2021-03-14 20:35:00,38.398,-77.456,18.7
487393,2021-03-14 20:35:00,38.527,-77.859,18.7
938717,2021-03-14 20:35:00,38.586,-77.711,19.4
123341,2021-03-14 20:35:00,38.01,-77.97,18.0
186679,2021-03-14 20:52:00,38.847,-77.035,17.8
192904,2021-03-14 20:52:00,38.935,-77.447,16.7
934677,2021-03-14 20:55:00,38.586,-77.711,18.6
1313543,2021-03-14 20:55:00,38.267,-77.449,19.3
452397,2021-03-14 20:55:00,38.527,-77.859,19.0
647666,2021-03-14 20:55:00,38.398,-77.456,18.5
564372,2021-03-14 20:55:00,38.01,-77.97,18.2
288410,2021-03-14 20:56:00,38.721,-77.515,18.3
669868,2021-03-14 20:56:00,38.717,-77.183,18.0
663491,2021-03-14 20:56:00,38.504,-77.305,20.0
1108808,2021-03-14 21:00:00,38.85,-77.033,17.8
118972,2021-03-14 21:15:00,38.267,-77.449,18.6
653843,2021-03-14 21:15:00,38.398,-77.456,19.1
1291243,2021-03-14 21:15:00,38.586,-77.711,18.0
455631,2021-03-14 21:15:00,38.527,-77.859,18.7
493979,2021-03-14 21:15:00,38.01,-77.97,18.2
973481,2021-03-14 21:35:00,38.398,-77.456,17.7
705661,2021-03-14 21:35:00,38.267,-77.449,18.4
939554,2021-03-14 21:35:00,38.586,-77.711,17.8
107796,2021-03-14 21:35:00,38.527,-77.859,18.1
923210,2021-03-14 21:35:00,38.01,-77.97,18.0
823293,2021-03-14 21:52:00,38.935,-77.447,15.6
187340,2021-03-14 21:52:00,38.847,-77.035,16.1
106514,2021-03-14 21:55:00,38.527,-77.859,17.5
936526,2021-03-14 21:55:00,38.586,-77.711,17.0
116771,2021-03-14 21:55:00,38.267,-77.449,18.0
653977,2021-03-14 21:55:00,38.398,-77.456,17.2
288173,2021-03-14 21:56:00,38.721,-77.515,16.1
197365,2021-03-14 21:56:00,38.717,-77.183,16.7
509134,2021-03-14 21:56:00,38.504,-77.305,18.3
441983,2021-03-14 22:15:00,38.527,-77.859,16.7
486171,2021-03-14 22:15:00,38.267,-77.449,17.5
491903,2021-03-14 22:15:00,38.01,-77.97,17.3
97951,2021-03-14 22:15:00,38.398,-77.456,16.6
965279,2021-03-14 22:15:00,38.586,-77.711,16.3
562010,2021-03-14 22:35:00,38.01,-77.97,16.4
649477,2021-03-14 22:35:00,38.398,-77.456,16.1
486376,2021-03-14 22:35:00,38.267,-77.449,16.9
1191372,2021-03-14 22:35:00,38.586,-77.711,15.8
452984,2021-03-14 22:35:00,38.527,-77.859,16.0
1146674,2021-03-14 22:52:00,38.847,-77.035,15.0
193577,2021-03-14 22:52:00,38.935,-77.447,13.9
452623,2021-03-14 22:55:00,38.527,-77.859,15.5
939127,2021-03-14 22:55:00,38.586,-77.711,15.3
975276,2021-03-14 22:55:00,38.398,-77.456,15.5
558213,2021-03-14 22:55:00,38.267,-77.449,16.2
289623,2021-03-14 22:56:00,38.721,-77.515,13.9
845360,2021-03-14 22:56:00,38.717,-77.183,15.3
752574,2021-03-14 22:56:00,38.504,-77.305,16.7
106750,2021-03-14 23:15:00,38.527,-77.859,15.1
122326,2021-03-14 23:15:00,38.01,-77.97,16.0
738216,2021-03-14 23:15:00,38.586,-77.711,14.8
649430,2021-03-14 23:15:00,38.398,-77.456,15.0
118203,2021-03-14 23:15:00,38.267,-77.449,15.8
1328832,2021-03-14 23:35:00,38.267,-77.449,15.5
922356,2021-03-14 23:35:00,38.01,-77.97,15.4
962969,2021-03-14 23:35:00,38.586,-77.711,14.1
820469,2021-03-14 23:35:00,38.527,-77.859,14.5
95816,2021-03-14 23:35:00,38.398,-77.456,14.7
1145861,2021-03-14 23:52:00,38.847,-77.035,13.3
193326,2021-03-14 23:52:00,38.935,-77.447,12.2
508482,2021-03-14 23:55:00,38.527,-77.859,14.5
922388,2021-03-14 23:55:00,38.01,-77.97,14.8
1313318,2021-03-14 23:55:00,38.267,-77.449,15.2
1085652,2021-03-14 23:55:00,38.398,-77.456,14.2
1193040,2021-03-14 23:55:00,38.586,-77.711,13.5
663298,2021-03-14 23:56:00,38.504,-77.305,15.0
1351800,2021-03-14 23:56:00,38.721,-77.515,12.2
198018,2021-03-14 23:56:00,38.717,-77.183,14.0
636464,2021-03-15 00:00:00,38.85,-77.033,13.3
193549,2021-03-15 00:00:00,38.95,-77.45,12.2
819240,2021-03-15 00:15:00,38.527,-77.859,14.1
96122,2021-03-15 00:15:00,38.398,-77.456,13.8
1314366,2021-03-15 00:15:00,38.267,-77.449,14.9
1191698,2021-03-15 00:15:00,38.586,-77.711,13.0
88884,2021-03-15 00:35:00,38.586,-77.711,12.6
705339,2021-03-15 00:35:00,38.267,-77.449,14.2
653196,2021-03-15 00:35:00,38.398,-77.456,13.3
439619,2021-03-15 00:35:00,38.527,-77.859,14.0
485312,2021-03-15 00:52:00,38.847,-77.035,12.2
918334,2021-03-15 00:52:00,38.935,-77.447,11.1
558815,2021-03-15 00:55:00,38.267,-77.449,13.7
89820,2021-03-15 00:55:00,38.586,-77.711,12.1
1325328,2021-03-15 00:55:00,38.398,-77.456,13.0
926136,2021-03-15 00:55:00,38.01,-77.97,13.6
819915,2021-03-15 00:55:00,38.527,-77.859,12.7
1203134,2021-03-15 00:56:00,38.717,-77.183,12.6
508892,2021-03-15 00:56:00,38.504,-77.305,13.9
448860,2021-03-15 00:56:00,38.721,-77.515,11.7
495091,2021-03-15 01:15:00,38.01,-77.97,13.3
967769,2021-03-15 01:15:00,38.586,-77.711,11.8
555590,2021-03-15 01:15:00,38.267,-77.449,13.3
1086963,2021-03-15 01:15:00,38.398,-77.456,12.5
442124,2021-03-15 01:15:00,38.527,-77.859,12.6
555096,2021-03-15 01:35:00,38.267,-77.449,12.8
971942,2021-03-15 01:35:00,38.398,-77.456,12.2
453912,2021-03-15 01:35:00,38.527,-77.859,11.9
1292012,2021-03-15 01:35:00,38.586,-77.711,11.2
821951,2021-03-15 01:52:00,38.935,-77.447,9.4
1144014,2021-03-15 01:52:00,38.847,-77.035,10.6
1293133,2021-03-15 01:55:00,38.586,-77.711,10.8
108225,2021-03-15 01:55:00,38.527,-77.859,11.4
121173,2021-03-15 01:55:00,38.01,-77.97,12.5
117221,2021-03-15 01:55:00,38.267,-77.449,12.4
95807,2021-03-15 01:55:00,38.398,-77.456,11.6
1202611,2021-03-15 01:56:00,38.717,-77.183,11.0
223438,2021-03-15 01:56:00,38.504,-77.305,12.2
523036,2021-03-15 01:56:00,38.721,-77.515,9.4
1085411,2021-03-15 02:15:00,38.398,-77.456,11.1
939400,2021-03-15 02:15:00,38.586,-77.711,9.9
706374,2021-03-15 02:15:00,38.267,-77.449,12.0
819935,2021-03-15 02:15:00,38.527,-77.859,10.7
95312,2021-03-15 02:35:00,38.398,-77.456,10.4
1319212,2021-03-15 02:35:00,38.01,-77.97,11.4
105333,2021-03-15 02:35:00,38.527,-77.859,10.0
736215,2021-03-15 02:35:00,38.586,-77.711,9.7
1331407,2021-03-15 02:35:00,38.267,-77.449,11.5
1147732,2021-03-15 02:52:00,38.847,-77.035,8.9
1197352,2021-03-15 02:52:00,38.935,-77.447,7.8
816669,2021-03-15 02:55:00,38.527,-77.859,9.4
926371,2021-03-15 02:55:00,38.01,-77.97,10.8
93589,2021-03-15 02:55:00,38.586,-77.711,9.3
647942,2021-03-15 02:55:00,38.398,-77.456,9.2
1331141,2021-03-15 02:55:00,38.267,-77.449,10.6
288852,2021-03-15 02:56:00,38.721,-77.515,8.3
1116732,2021-03-15 02:56:00,38.504,-77.305,11.1
670917,2021-03-15 02:56:00,38.717,-77.183,9.9
1351041,2021-03-15 03:00:00,38.85,-77.033,8.9
1341551,2021-03-15 03:15:00,38.01,-77.97,10.3
740476,2021-03-15 03:15:00,38.586,-77.711,8.4
705013,2021-03-15 03:15:00,38.267,-77.449,10.2
93551,2021-03-15 03:15:00,38.398,-77.456,8.3
106104,2021-03-15 03:15:00,38.527,-77.859,8.7
115251,2021-03-15 03:35:00,38.267,-77.449,9.8
120254,2021-03-15 03:35:00,38.01,-77.97,9.5
452468,2021-03-15 03:35:00,38.527,-77.859,8.5
1084781,2021-03-15 03:35:00,38.398,-77.456,8.5
935080,2021-03-15 03:35:00,38.586,-77.711,8.0
1143970,2021-03-15 03:52:00,38.847,-77.035,7.8
192903,2021-03-15 03:52:00,38.935,-77.447,6.7
966858,2021-03-15 03:55:00,38.586,-77.711,7.6
489194,2021-03-15 03:55:00,38.267,-77.449,9.3
107370,2021-03-15 03:55:00,38.527,-77.859,8.4
1082120,2021-03-15 03:55:00,38.398,-77.456,8.4
1118305,2021-03-15 03:56:00,38.504,-77.305,9.4
829314,2021-03-15 03:56:00,38.717,-77.183,8.4
775555,2021-03-15 03:56:00,38.721,-77.515,6.7
96454,2021-03-15 04:15:00,38.398,-77.456,8.0
713337,2021-03-15 04:15:00,38.01,-77.97,8.4
556107,2021-03-15 04:15:00,38.267,-77.449,9.0
935782,2021-03-15 04:15:00,38.586,-77.711,7.2
442138,2021-03-15 04:15:00,38.527,-77.859,7.6
506794,2021-03-15 04:35:00,38.527,-77.859,6.9
123996,2021-03-15 04:35:00,38.01,-77.97,7.7
486262,2021-03-15 04:35:00,38.267,-77.449,8.5
738146,2021-03-15 04:35:00,38.586,-77.711,7.1
1325362,2021-03-15 04:35:00,38.398,-77.456,7.6
1144153,2021-03-15 04:52:00,38.847,-77.035,6.7
192525,2021-03-15 04:52:00,38.935,-77.447,5.6
1082468,2021-03-15 04:55:00,38.398,-77.456,7.1
116474,2021-03-15 04:55:00,38.267,-77.449,8.0
922505,2021-03-15 04:55:00,38.01,-77.97,7.2
820308,2021-03-15 04:55:00,38.527,-77.859,7.4
1291577,2021-03-15 04:55:00,38.586,-77.711,6.6
776026,2021-03-15 04:56:00,38.721,-77.515,5.6
676683,2021-03-15 04:56:00,38.504,-77.305,8.3
198134,2021-03-15 04:56:00,38.717,-77.183,7.1
1108655,2021-03-15 04:59:00,38.847,-77.035,
190703,2021-03-15 04:59:00,38.935,-77.447,
224042,2021-03-15 04:59:00,38.504,-77.305,
95957,2021-03-15 05:15:00,38.398,-77.456,6.7
707208,2021-03-15 05:15:00,38.267,-77.449,7.7
1293965,2021-03-15 05:15:00,38.586,-77.711,6.1
816400,2021-03-15 05:15:00,38.527,-77.859,6.7
715188,2021-03-15 05:15:00,38.01,-77.97,6.8
922368,2021-03-15 05:35:00,38.01,-77.97,6.3
935402,2021-03-15 05:35:00,38.586,-77.711,5.9
109231,2021-03-15 05:35:00,38.527,-77.859,5.9
916027,2021-03-15 05:35:00,38.267,-77.449,7.3
652282,2021-03-15 05:35:00,38.398,-77.456,6.4
190876,2021-03-15 05:52:00,38.935,-77.447,4.4
1348728,2021-03-15 05:52:00,38.847,-77.035,5.6
439383,2021-03-15 05:55:00,38.527,-77.859,5.7
710394,2021-03-15 05:55:00,38.01,-77.97,6.1
555614,2021-03-15 05:55:00,38.267,-77.449,7.2
93542,2021-03-15 05:55:00,38.586,-77.711,5.6
654309,2021-03-15 05:55:00,38.398,-77.456,6.5
288599,2021-03-15 05:56:00,38.721,-77.515,3.9
508773,2021-03-15 05:56:00,38.504,-77.305,7.2
1203824,2021-03-15 05:56:00,38.717,-77.183,5.5
1145775,2021-03-15 06:00:00,38.85,-77.033,5.6
192623,2021-03-15 06:00:00,38.95,-77.45,4.4
116699,2021-03-15 06:15:00,38.267,-77.449,6.9
92557,2021-03-15 06:15:00,38.586,-77.711,5.0
455871,2021-03-15 06:15:00,38.527,-77.859,4.7
713222,2021-03-15 06:15:00,38.01,-77.97,5.9
96796,2021-03-15 06:15:00,38.398,-77.456,5.8
1084136,2021-03-15 06:35:00,38.398,-77.456,5.6
968287,2021-03-15 06:35:00,38.586,-77.711,4.3
456120,2021-03-15 06:35:00,38.527,-77.859,4.9
124384,2021-03-15 06:35:00,38.01,-77.97,5.6
489365,2021-03-15 06:35:00,38.267,-77.449,6.5
190874,2021-03-15 06:52:00,38.935,-77.447,3.3
191177,2021-03-15 06:52:00,38.847,-77.035,4.4
115159,2021-03-15 06:55:00,38.267,-77.449,6.4
121751,2021-03-15 06:55:00,38.01,-77.97,5.5
1191257,2021-03-15 06:55:00,38.586,-77.711,4.3
452778,2021-03-15 06:55:00,38.527,-77.859,5.0
1328567,2021-03-15 06:55:00,38.398,-77.456,5.1
671531,2021-03-15 06:56:00,38.717,-77.183,4.5
224317,2021-03-15 06:56:00,38.504,-77.305,6.1
1351554,2021-03-15 06:56:00,38.721,-77.515,3.3
1327556,2021-03-15 07:15:00,38.267,-77.449,5.8
1290582,2021-03-15 07:15:00,38.586,-77.711,4.5
95320,2021-03-15 07:15:00,38.398,-77.456,5.0
105662,2021-03-15 07:15:00,38.527,-77.859,4.5
122136,2021-03-15 07:15:00,38.01,-77.97,5.2
1329743,2021-03-15 07:35:00,38.267,-77.449,5.5
510300,2021-03-15 07:35:00,38.527,-77.859,3.6
493873,2021-03-15 07:35:00,38.01,-77.97,4.8
95246,2021-03-15 07:35:00,38.398,-77.456,4.5
92379,2021-03-15 07:35:00,38.586,-77.711,3.8
662516,2021-03-15 07:52:00,38.935,-77.447,2.2
189565,2021-03-15 07:52:00,38.847,-77.035,3.3
92808,2021-03-15 07:55:00,38.586,-77.711,3.4
489859,2021-03-15 07:55:00,38.01,-77.97,4.6
487156,2021-03-15 07:55:00,38.267,-77.449,4.8
108721,2021-03-15 07:55:00,38.527,-77.859,3.7
973122,2021-03-15 07:55:00,38.398,-77.456,4.1
830968,2021-03-15 07:56:00,38.717,-77.183,3.5
595181,2021-03-15 07:56:00,38.504,-77.305,5.0
776042,2021-03-15 07:56:00,38.721,-77.515,2.2
109976,2021-03-15 08:15:00,38.527,-77.859,3.6
1329398,2021-03-15 08:15:00,38.267,-77.449,4.5
647919,2021-03-15 08:15:00,38.398,-77.456,3.6
925365,2021-03-15 08:15:00,38.01,-77.97,4.2
963373,2021-03-15 08:15:00,38.586,-77.711,3.0
1313977,2021-03-15 08:35:00,38.267,-77.449,4.2
491147,2021-03-15 08:35:00,38.527,-77.859,2.9
492694,2021-03-15 08:35:00,38.01,-77.97,3.9
962328,2021-03-15 08:35:00,38.586,-77.711,2.7
93537,2021-03-15 08:35:00,38.398,-77.456,3.2
1196666,2021-03-15 08:52:00,38.935,-77.447,1.1
1111832,2021-03-15 08:52:00,38.847,-77.035,2.2
114634,2021-03-15 08:55:00,38.267,-77.449,4.0
92946,2021-03-15 08:55:00,38.586,-77.711,2.2
507350,2021-03-15 08:55:00,38.527,-77.859,2.0
972532,2021-03-15 08:55:00,38.398,-77.456,2.6
926030,2021-03-15 08:55:00,38.01,-77.97,3.5
510015,2021-03-15 08:56:00,38.504,-77.305,3.9
200410,2021-03-15 08:56:00,38.717,-77.183,2.6
289548,2021-03-15 08:56:00,38.721,-77.515,0.6
187539,2021-03-15 09:00:00,38.85,-77.033,2.2
922897,2021-03-15 09:15:00,38.01,-77.97,3.2
966527,2021-03-15 09:15:00,38.586,-77.711,2.0
708610,2021-03-15 09:15:00,38.267,-77.449,3.5
971974,2021-03-15 09:15:00,38.398,-77.456,2.3
818992,2021-03-15 09:15:00,38.527,-77.859,2.1
561671,2021-03-15 09:35:00,38.01,-77.97,2.8
1291728,2021-03-15 09:35:00,38.586,-77.711,1.4
1314178,2021-03-15 09:35:00,38.267,-77.449,3.2
96708,2021-03-15 09:35:00,38.398,-77.456,2.4
509098,2021-03-15 09:35:00,38.527,-77.859,2.4
663576,2021-03-15 09:52:00,38.935,-77.447,0.6
1350914,2021-03-15 09:52:00,38.847,-77.035,1.7
649347,2021-03-15 09:55:00,38.398,-77.456,2.0
118325,2021-03-15 09:55:00,38.267,-77.449,3.0
740955,2021-03-15 09:55:00,38.586,-77.711,1.1
105933,2021-03-15 09:55:00,38.527,-77.859,1.5
559294,2021-03-15 09:55:00,38.01,-77.97,2.4
522886,2021-03-15 09:56:00,38.721,-77.515,0.6
593550,2021-03-15 09:56:00,38.504,-77.305,3.3
198255,2021-03-15 09:56:00,38.717,-77.183,1.8
739059,2021-03-15 10:15:00,38.586,-77.711,1.1
714775,2021-03-15 10:15:00,38.01,-77.97,2.0
115224,2021-03-15 10:15:00,38.267,-77.449,2.5
506750,2021-03-15 10:15:00,38.527,-77.859,1.4
1325093,2021-03-15 10:15:00,38.398,-77.456,1.8
921655,2021-03-15 10:35:00,38.01,-77.97,1.8
1291215,2021-03-15 10:35:00,38.586,-77.711,1.2
1330810,2021-03-15 10:35:00,38.267,-77.449,2.2
652300,2021-03-15 10:35:00,38.398,-77.456,1.6
108833,2021-03-15 10:35:00,38.527,-77.859,0.7
189116,2021-03-15 10:52:00,38.847,-77.035,1.1
193533,2021-03-15 10:52:00,38.935,-77.447,-1.1
562998,2021-03-15 10:55:00,38.01,-77.97,1.4
104877,2021-03-15 10:55:00,38.527,-77.859,0.9
1082979,2021-03-15 10:55:00,38.398,-77.456,1.6
1193514,2021-03-15 10:55:00,38.586,-77.711,0.9
118586,2021-03-15 10:55:00,38.267,-77.449,2.0
507195,2021-03-15 10:56:00,38.504,-77.305,2.2
198698,2021-03-15 10:56:00,38.717,-77.183,1.1
288270,2021-03-15 10:56:00,38.721,-77.515,0.0
1313440,2021-03-15 11:15:00,38.267,-77.449,1.6
455466,2021-03-15 11:15:00,38.527,-77.859,0.5
89892,2021-03-15 11:15:00,38.586,-77.711,0.5
1326090,2021-03-15 11:15:00,38.398,-77.456,1.0
562817,2021-03-15 11:15:00,38.01,-77.97,0.9
1317803,2021-03-15 11:35:00,38.01,-77.97,0.9
1190915,2021-03-15 11:35:00,38.586,-77.711,0.4
95514,2021-03-15 11:35:00,38.398,-77.456,0.6
491343,2021-03-15 11:35:00,38.527,-77.859,0.2
555956,2021-03-15 11:35:00,38.267,-77.449,1.5
1107896,2021-03-15 11:52:00,38.847,-77.035,1.1
839215,2021-03-15 11:52:00,38.935,-77.447,-0.6
91373,2021-03-15 11:55:00,38.586,-77.711,0.6
123697,2021-03-15 11:55:00,38.01,-77.97,1.0
648133,2021-03-15 11:55:00,38.398,-77.456,0.7
439261,2021-03-15 11:55:00,38.527,-77.859,0.4
558288,2021-03-15 11:55:00,38.267,-77.449,1.5
1202522,2021-03-15 11:56:00,38.717,-77.183,0.7
448756,2021-03-15 11:56:00,38.721,-77.515,0.0
662444,2021-03-15 11:56:00,38.504,-77.305,2.2
662913,2021-03-15 12:00:00,38.95,-77.45,-0.6
1352805,2021-03-15 12:00:00,38.85,-77.033,1.1
1313980,2021-03-15 12:15:00,38.267,-77.449,1.6
1318851,2021-03-15 12:15:00,38.01,-77.97,1.3
1329736,2021-03-15 12:15:00,38.398,-77.456,1.1
965591,2021-03-15 12:15:00,38.586,-77.711,1.1
819978,2021-03-15 12:15:00,38.527,-77.859,1.0
121907,2021-03-15 12:35:00,38.01,-77.97,1.7
1314711,2021-03-15 12:35:00,38.267,-77.449,1.7
968430,2021-03-15 12:35:00,38.586,-77.711,1.5
1086378,2021-03-15 12:35:00,38.398,-77.456,1.6
509776,2021-03-15 12:35:00,38.527,-77.859,2.0
1351596,2021-03-15 12:52:00,38.847,-77.035,1.7
662507,2021-03-15 12:52:00,38.935,-77.447,0.6
108793,2021-03-15 12:55:00,38.527,-77.859,2.7
492351,2021-03-15 12:55:00,38.01,-77.97,1.6
116861,2021-03-15 12:55:00,38.267,-77.449,2.0
92660,2021-03-15 12:55:00,38.586,-77.711,2.1
971468,2021-03-15 12:55:00,38.398,-77.456,2.0
198235,2021-03-15 12:56:00,38.717,-77.183,1.9
679488,2021-03-15 12:56:00,38.504,-77.305,2.8
287297,2021-03-15 12:56:00,38.721,-77.515,1.1
119608,2021-03-15 13:15:00,38.267,-77.449,2.5
91728,2021-03-15 13:15:00,38.586,-77.711,2.6
645850,2021-03-15 13:15:00,38.398,-77.456,2.6
488689,2021-03-15 13:15:00,38.527,-77.859,2.9
925805,2021-03-15 13:15:00,38.01,-77.97,2.1
1343823,2021-03-15 13:35:00,38.01,-77.97,2.5
1084723,2021-03-15 13:35:00,38.398,-77.456,2.6
107836,2021-03-15 13:35:00,38.527,-77.859,3.0
1327657,2021-03-15 13:35:00,38.267,-77.449,2.5
965848,2021-03-15 13:35:00,38.586,-77.711,3.0
1146033,2021-03-15 13:52:00,38.847,-77.035,2.8
192536,2021-03-15 13:52:00,38.935,-77.447,1.1
506678,2021-03-15 13:55:00,38.527,-77.859,3.1
116238,2021-03-15 13:55:00,38.267,-77.449,3.3
964049,2021-03-15 13:55:00,38.586,-77.711,3.5
97291,2021-03-15 13:55:00,38.398,-77.456,3.3
925318,2021-03-15 13:56:00,38.717,-77.183,2.5
287902,2021-03-15 13:56:00,38.721,-77.515,2.2
507264,2021-03-15 13:56:00,38.504,-77.305,4.4
1293080,2021-03-15 14:15:00,38.586,-77.711,3.8
1320957,2021-03-15 14:15:00,38.01,-77.97,3.4
95355,2021-03-15 14:15:00,38.398,-77.456,3.7
708608,2021-03-15 14:15:00,38.267,-77.449,3.4
109452,2021-03-15 14:15:00,38.527,-77.859,3.4
1327780,2021-03-15 14:35:00,38.398,-77.456,3.8
1332433,2021-03-15 14:35:00,38.267,-77.449,4.2
92566,2021-03-15 14:35:00,38.586,-77.711,4.0
510600,2021-03-15 14:35:00,38.527,-77.859,4.3
838909,2021-03-15 14:52:00,38.935,-77.447,1.7
482529,2021-03-15 14:52:00,38.847,-77.035,3.9
490561,2021-03-15 14:55:00,38.527,-77.859,3.9
122307,2021-03-15 14:55:00,38.01,-77.97,4.0
486110,2021-03-15 14:55:00,38.267,-77.449,4.5
651176,2021-03-15 14:55:00,38.398,-77.456,4.1
92132,2021-03-15 14:55:00,38.586,-77.711,4.6
199949,2021-03-15 14:56:00,38.717,-77.183,4.1
1349867,2021-03-15 14:56:00,38.721,-77.515,3.3
1117521,2021-03-15 14:56:00,38.504,-77.305,5.0
638396,2021-03-15 15:00:00,38.85,-77.033,3.9
455716,2021-03-15 15:15:00,38.527,-77.859,4.7
93102,2021-03-15 15:15:00,38.586,-77.711,4.7
556054,2021-03-15 15:15:00,38.267,-77.449,5.1
93811,2021-03-15 15:15:00,38.398,-77.456,4.5
119881,2021-03-15 15:15:00,38.01,-77.97,4.0
918412,2021-03-15 15:35:00,38.267,-77.449,5.5
816363,2021-03-15 15:35:00,38.527,-77.859,5.9
966805,2021-03-15 15:35:00,38.586,-77.711,4.6
653229,2021-03-15 15:35:00,38.398,-77.456,4.5
824584,2021-03-15 15:52:00,38.935,-77.447,3.3
